,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
163,58,24,2016-06-12,11,04,12:30,12:40,03:40,1387,A CORUA,"2,6","1011,6","1010,2",A CORUA,"10,6","0,3","21,5","19,4","17,3","3,6"
164,58,26,2016-06-13,12,04,12:50,13:30,23:20,1387,A CORUA,"1,0","1012,0","1009,6",A CORUA,"13,1","6,5","21,0","18,4","15,8","5,0"
165,58,27,2016-06-14,00,24,13:30,10:40,01:40,1387,A CORUA,"7,4","1010,4","999,1",A CORUA,"16,4","4,7","20,1","17,8","15,6","5,3"
166,58,26,2016-06-15,Varias,Varias,16:10,16:10,09:10,1387,A CORUA,"25,4","1000,6","995,9",A CORUA,"12,5","3,1","17,0","15,0","13,0","4,4"
167,58,28,2016-06-16,24,02,13:10,11:10,01:00,1387,A CORUA,"11,4","1008,7","999,7",A CORUA,"14,7","6,8","19,3","16,2","13,1","5,3"
168,58,26,2016-06-17,24,Varias,09:50,11:00,19:50,1387,A CORUA,"2,6","1017,9","1008,6",A CORUA,"9,4","2,2","18,9","16,4","13,9","4,2"
169,58,29,2016-06-18,23,00,03:10,13:40,04:00,1387,A CORUA,"0,0","1024,1","1017,9",A CORUA,"7,8","10,4","18,5","16,2","13,8","3,1"
170,58,35,2016-06-19,00,24,15:00,13:50,05:30,1387,A CORUA,"0,0","1023,8","1020,4",A CORUA,"7,8","13,3","19,3","16,4","13,4","3,1"
171,58,31,2016-06-20,00,24,14:30,13:20,03:30,1387,A CORUA,"0,0","1020,4","1015,2",A CORUA,"5,3","13,3","23,2","18,8","14,5","2,2"
172,58,30,2016-06-21,00,24,18:10,11:20,05:10,1387,A CORUA,"0,0","1015,2","1010,2",A CORUA,"7,5","14,4","23,2","19,6","15,9","2,5"
173,58,34,2016-06-22,00,19,23:59,14:00,05:10,1387,A CORUA,"0,2","1010,2","1008,5",A CORUA,"8,6","5,9","20,4","18,6","16,9","2,5"
174,58,34,2016-06-23,22,03,00:00,15:40,02:30,1387,A CORUA,"0,2","1015,7","1008,5",A CORUA,"8,6","0,9","19,1","18,0","16,9","2,2"
175,58,36,2016-06-24,22,Varias,10:10,00:00,23:59,1387,A CORUA,"0,0","1017,2","1014,6",A CORUA,"11,4","2,4","17,7","16,6","15,5","4,4"
176,58,02,2016-06-25,00,18,12:20,10:50,02:30,1387,A CORUA,"0,0","1016,5","1015,0",A CORUA,"13,3","3,8","19,1","17,0","14,9","5,6"
177,58,03,2016-06-26,22,04,13:00,12:00,Varias,1387,A CORUA,"0,0","1018,7","1015,2",A CORUA,"12,5","9,9","19,3","17,2","15,2","5,8"
178,58,35,2016-06-27,00,Varias,17:10,11:50,04:10,1387,A CORUA,"0,0","1018,0","1015,5",A CORUA,"11,7","14,9","19,2","16,8","14,3","3,3"
179,58,26,2016-06-28,00,18,11:00,11:10,05:00,1387,A CORUA,"0,0","1016,0","1013,1",A CORUA,"6,4","9,0","20,1","17,0","13,9","1,9"
180,58,30,2016-06-29,00,17,14:50,13:10,03:40,1387,A CORUA,"0,0","1013,2","1011,2",A CORUA,"6,9","11,0","20,9","18,4","15,9","3,1"
181,58,99,2016-06-30,22,Varias,Varias,13:30,06:10,1387,A CORUA,Ip,"1013,5","1010,8",A CORUA,"8,9","3,6","21,4","18,6","15,8","3,3"
182,58,27,2016-07-01,22,Varias,10:20,13:30,06:20,1387,A CORUA,"0,2","1016,6","1012,5",A CORUA,"7,8","1,7","21,1","18,7","16,3","2,5"
183,58,99,2016-07-02,22,Varias,Varias,14:00,04:10,1387,A CORUA,"0,0","1018,2","1016,0",A CORUA,"8,3","13,3","20,3","17,9","15,5","3,3"
184,58,35,2016-07-03,00,18,14:00,11:40,02:30,1387,A CORUA,"0,0","1017,5","1012,5",A CORUA,"15,3","14,5","20,0","17,7","15,4","6,1"
185,58,04,2016-07-04,Varias,13,14:50,10:30,02:50,1387,A CORUA,"0,0","1014,0","1010,9",A CORUA,"12,2","12,8","22,5","19,4","16,4","5,8"
186,58,04,2016-07-05,09,03,19:30,16:00,04:30,1387,A CORUA,"0,0","1014,8","1013,0",A CORUA,"12,2","8,3","21,6","18,8","16,1","6,4"
187,58,04,2016-07-06,00,19,00:40,16:00,04:10,1387,A CORUA,"0,0","1013,5","1010,3",A CORUA,"9,7","10,4","23,3","19,7","16,1","2,5"
188,58,36,2016-07-07,23,03,11:20,14:30,05:20,1387,A CORUA,"0,0","1014,2","1010,0",A CORUA,"8,3","12,1","23,1","19,7","16,3","1,9"
189,58,28,2016-07-08,Varias,00,14:40,13:40,23:59,1387,A CORUA,"0,0","1017,5","1013,8",A CORUA,"6,1","12,0","22,6","19,6","16,6","2,5"
190,58,30,2016-07-09,00,24,15:20,15:10,05:00,1387,A CORUA,Ip,"1017,0","1012,0",A CORUA,"7,2","12,3","21,6","18,6","15,5","2,5"
191,58,29,2016-07-10,22,06,14:30,12:00,Varias,1387,A CORUA,"0,1","1012,1","1010,4",A CORUA,"11,1","9,1","23,3","20,4","17,4","3,9"
192,58,30,2016-07-11,22,Varias,15:10,13:00,23:50,1387,A CORUA,"0,0","1014,1","1010,8",A CORUA,"8,3","7,1","22,5","19,7","16,9","3,1"
193,58,32,2016-07-12,22,Varias,11:30,10:20,23:40,1387,A CORUA,"0,0","1018,2","1013,2",A CORUA,"7,5","11,0","21,3","18,6","16,0","3,1"
194,58,36,2016-07-13,11,Varias,15:50,10:50,05:20,1387,A CORUA,"0,0","1019,9","1017,8",A CORUA,"13,1","12,8","19,9","17,2","14,4","4,4"
195,58,05,2016-07-14,00,18,19:10,11:20,04:00,1387,A CORUA,"0,0","1019,0","1016,1",A CORUA,"11,9","14,3","22,7","18,8","14,8","5,6"
196,58,05,2016-07-15,00,18,16:10,15:50,04:50,1387,A CORUA,"0,0","1016,5","1011,7",A CORUA,"10,3","14,5","26,0","21,0","15,9","3,3"
197,58,08,2016-07-16,00,18,09:10,12:40,04:30,1387,A CORUA,"0,0","1012,0","1008,9",A CORUA,"5,8","14,5","30,6","23,8","17,0","2,2"
198,58,29,2016-07-17,00,Varias,13:20,15:30,03:10,1387,A CORUA,"0,0","1009,0","1007,0",A CORUA,"4,7","14,6","29,8","24,2","18,5","1,4"
199,58,25,2016-07-18,00,Varias,15:10,11:20,23:40,1387,A CORUA,"0,0","1007,3","1006,0",A CORUA,"9,2","13,0","28,3","23,2","18,1","2,2"
200,58,28,2016-07-19,22,02,13:20,15:10,05:20,1387,A CORUA,"0,0","1009,5","1004,6",A CORUA,"11,9","13,3","23,6","20,3","17,0","4,2"
201,58,29,2016-07-20,22,03,11:10,16:00,23:59,1387,A CORUA,"0,0","1013,5","1008,9",A CORUA,"8,1","6,4","22,8","20,2","17,6","3,6"
202,58,29,2016-07-21,00,18,17:20,13:20,03:50,1387,A CORUA,"0,4","1012,9","1010,3",A CORUA,"10,3","9,0","24,3","20,8","17,2","3,3"
203,58,31,2016-07-22,23,03,16:10,12:50,23:40,1387,A CORUA,Ip,"1017,9","1011,6",A CORUA,"10,0","6,1","22,3","19,9","17,5","4,2"
204,58,36,2016-07-23,11,24,18:00,13:40,05:00,1387,A CORUA,"0,0","1018,1","1015,9",A CORUA,"11,1","14,0","22,0","19,4","16,7","4,4"
205,58,36,2016-07-24,00,16,14:30,11:40,05:30,1387,A CORUA,"0,0","1015,9","1012,8",A CORUA,"12,8","14,4","22,6","19,7","16,8","3,9"
206,58,02,2016-07-25,22,Varias,11:20,12:20,23:30,1387,A CORUA,"0,0","1014,9","1013,4",A CORUA,"11,1","9,7","24,2","20,9","17,6","3,9"
207,58,03,2016-07-26,24,04,Varias,15:30,04:40,1387,A CORUA,"0,0","1016,9","1013,7",A CORUA,"13,6","9,0","22,6","19,8","16,9","5,6"
208,58,01,2016-07-27,Varias,Varias,14:40,13:30,03:10,1387,A CORUA,"0,0","1017,0","1015,3",A CORUA,"12,2","10,2","20,7","18,7","16,7","5,0"
209,58,35,2016-07-28,00,Varias,12:50,10:00,21:10,1387,A CORUA,"0,0","1015,3","1011,2",A CORUA,"13,1","10,6","22,2","19,4","16,6","6,4"
210,58,34,2016-07-29,00,Varias,17:40,13:50,03:40,1387,A CORUA,"0,0","1011,6","1008,5",A CORUA,"11,7","9,1","21,4","19,0","16,5","5,8"
211,58,34,2016-07-30,24,Varias,14:30,14:20,02:30,1387,A CORUA,"0,0","1012,9","1008,1",A CORUA,"11,1","3,2","20,8","18,4","16,1","5,3"
212,58,36,2016-07-31,Varias,03,18:20,13:00,23:30,1387,A CORUA,"0,0","1016,3","1012,3",A CORUA,"10,0","10,0","22,1","19,4","16,8","4,4"
213,58,36,2016-08-01,10,05,11:20,12:00,05:20,1387,A CORUA,"0,0","1016,5","1015,2",A CORUA,"8,9","14,1","21,7","18,6","15,6","2,5"
214,58,35,2016-08-02,00,Varias,12:40,11:40,05:50,1387,A CORUA,"0,0","1015,8","1013,6",A CORUA,"6,7","13,1","22,5","18,8","15,2","2,5"
215,58,28,2016-08-03,00,24,18:10,13:50,01:50,1387,A CORUA,"1,2","1013,6","1010,1",A CORUA,"8,1","6,1","25,6","21,8","17,9","2,8"
216,58,28,2016-08-04,24,05,11:00,10:40,23:59,1387,A CORUA,Ip,"1016,3","1007,7",A CORUA,"11,1","6,0","24,5","21,0","17,6","3,3"
217,58,01,2016-08-05,Varias,02,14:30,10:00,04:40,1387,A CORUA,"0,0","1018,4","1015,9",A CORUA,"10,0","13,5","22,4","19,4","16,4","2,8"
218,58,99,2016-08-06,23,18,Varias,11:10,05:20,1387,A CORUA,"0,0","1018,6","1016,7",A CORUA,"8,9","14,0","25,9","21,4","16,8","2,5"
219,58,36,2016-08-07,24,17,14:00,11:40,05:40,1387,A CORUA,"0,0","1018,9","1016,6",A CORUA,"11,7","13,3","27,1","22,2","17,3","2,8"
220,58,35,2016-08-08,00,18,16:50,11:10,23:10,1387,A CORUA,"0,0","1018,9","1016,2",A CORUA,"11,1","12,0","24,5","20,7","16,9","3,3"
221,58,04,2016-08-09,Varias,Varias,17:30,13:40,05:10,1387,A CORUA,"0,0","1018,6","1017,0",A CORUA,"15,3","7,8","22,3","19,4","16,4","5,8"
222,58,05,2016-08-10,00,18,15:30,13:40,03:20,1387,A CORUA,"0,0","1018,6","1017,0",A CORUA,"14,4","3,5","20,7","18,6","16,5","7,5"
223,58,99,2016-08-11,08,24,Varias,14:00,05:00,1387,A CORUA,"0,0","1017,7","1014,5",A CORUA,"12,2","13,7","25,8","20,8","15,8","5,6"
224,58,13,2016-08-12,00,19,03:10,11:40,06:30,1387,A CORUA,"0,0","1014,5","1013,3",A CORUA,"5,8","13,0","30,1","23,9","17,7","1,7"
225,58,28,2016-08-13,Varias,17,15:20,11:20,17:50,1387,A CORUA,"0,2","1014,0","1013,0",A CORUA,"6,4","10,7","23,0","19,6","16,1","2,2"
226,58,08,2016-08-14,00,24,22:10,15:10,06:40,1387,A CORUA,"0,0","1013,4","1009,1",A CORUA,"8,3","7,5","21,9","18,9","15,9","1,7"
227,58,27,2016-08-15,00,07,10:00,11:10,03:30,1387,A CORUA,"0,0","1009,9","1008,0",A CORUA,"6,9","6,1","21,2","18,4","15,5","1,7"
228,58,28,2016-08-16,Varias,Varias,17:20,13:40,02:10,1387,A CORUA,"0,2","1009,3","1008,0",A CORUA,"9,2","10,5","23,5","20,6","17,6","4,2"
229,58,25,2016-08-17,21,04,09:00,12:20,23:59,1387,A CORUA,"0,0","1011,9","1006,1",A CORUA,"10,3","6,1","22,8","19,8","16,7","3,6"
230,58,16,2016-08-18,00,24,23:30,15:40,05:30,1387,A CORUA,"7,2","1011,2","1002,9",A CORUA,"9,7","11,9","23,4","19,2","15,0","1,9"
231,58,20,2016-08-19,24,Varias,01:30,11:20,Varias,1387,A CORUA,Ip,"1011,0","1001,6",A CORUA,"12,8","10,3","23,8","21,0","18,1","5,0"
232,58,28,2016-08-20,22,01,12:00,14:30,23:50,1387,A CORUA,"0,0","1018,1","1010,7",A CORUA,"7,2","12,7","23,1","19,8","16,5","3,6"
233,58,34,2016-08-21,Varias,20,14:10,11:10,06:10,1387,A CORUA,"0,0","1018,2","1014,6",A CORUA,"8,3","13,1","21,7","18,2","14,7","1,9"
234,58,28,2016-08-22,00,19,23:10,12:50,04:10,1387,A CORUA,"0,0","1014,9","1011,4",A CORUA,"10,3","13,2","27,3","22,0","16,6","1,7"
235,58,26,2016-08-23,Varias,Varias,00:00,12:40,23:59,1387,A CORUA,"0,0","1014,0","1012,2",A CORUA,"7,8","9,0","24,6","21,2","17,7","2,2"
236,58,24,2016-08-24,00,17,18:00,16:50,06:00,1387,A CORUA,"1,6","1012,2","1007,2",A CORUA,"6,1","4,7","24,2","20,6","17,0","2,2"
237,58,36,2016-08-25,22,Varias,15:00,09:20,23:20,1387,A CORUA,"0,0","1011,5","1005,7",A CORUA,"7,5","0,0","19,5","18,4","17,4","2,8"
238,58,04,2016-08-26,00,Varias,02:10,14:20,05:00,1387,A CORUA,"0,0","1010,8","1006,9",A CORUA,"9,2","7,9","22,0","19,4","16,9","2,5"
239,58,30,2016-08-27,Varias,00,13:40,10:10,03:40,1387,A CORUA,"0,0","1013,9","1007,0",A CORUA,"8,9","10,8","23,1","20,2","17,4","3,6"
240,58,31,2016-08-28,22,02,10:50,13:00,Varias,1387,A CORUA,"0,0","1019,1","1013,4",A CORUA,"6,9","10,7","22,8","20,2","17,6","2,2"
241,58,02,2016-08-29,09,24,17:10,10:40,06:10,1387,A CORUA,"0,0","1019,1","1014,8",A CORUA,"11,7","12,7","21,6","19,0","16,3","4,2"
242,58,04,2016-08-30,00,Varias,00:10,12:20,05:50,1387,A CORUA,"0,0","1014,8","1011,2",A CORUA,"7,5","12,2","25,2","20,6","16,0","2,2"
243,58,35,2016-08-31,21,02,14:10,10:40,23:20,1387,A CORUA,"0,0","1016,4","1013,4",A CORUA,"12,2","11,7","21,6","19,1","16,6","4,4"
244,58,35,2016-09-01,00,Varias,16:00,11:50,01:50,1387,A CORUA,"0,0","1015,9","1013,0",A CORUA,"9,4","12,3","25,0","20,6","16,2","1,4"
245,58,34,2016-09-02,11,24,14:20,12:10,04:00,1387,A CORUA,"0,0","1015,1","1012,5",A CORUA,"9,7","10,6","23,5","20,0","16,4","2,2"
246,58,29,2016-09-03,Varias,12,12:40,11:50,05:50,1387,A CORUA,"0,0","1012,9","1010,8",A CORUA,"7,8","9,1","25,5","20,8","16,1","1,9"
247,58,26,2016-09-04,Varias,04,16:00,13:30,05:50,1387,A CORUA,"0,0","1015,7","1011,8",A CORUA,"6,7","9,3","24,6","21,0","17,5","1,7"
248,58,28,2016-09-05,10,24,17:30,12:30,06:20,1387,A CORUA,"0,0","1017,1","1014,3",A CORUA,"6,7","4,3","21,0","18,8","16,7","2,5"
249,58,27,2016-09-06,00,23,17:50,15:40,Varias,1387,A CORUA,"0,0","1014,3","1005,5",A CORUA,"6,9","8,1","28,0","21,8","15,5","1,1"
250,58,22,2016-09-07,21,Varias,05:20,13:40,03:50,1387,A CORUA,"2,0","1012,6","1005,6",A CORUA,"10,3","5,8","25,3","21,0","16,6","3,9"
251,58,29,2016-09-08,11,02,13:30,12:10,05:50,1387,A CORUA,"0,0","1014,3","1012,3",A CORUA,"6,7","12,1","22,7","19,0","15,3","2,8"
252,58,26,2016-09-09,00,17,16:40,11:30,06:10,1387,A CORUA,"0,0","1012,9","1010,4",A CORUA,"10,8","10,4","23,8","18,7","13,6","3,6"
253,58,23,2016-09-10,21,Varias,12:00,13:20,02:00,1387,A CORUA,"2,6","1012,3","1010,2",A CORUA,"7,5","2,5","25,0","21,4","17,8","2,2"
254,58,30,2016-09-11,00,24,10:50,10:40,03:00,1387,A CORUA,"0,0","1011,6","1006,0",A CORUA,"6,9","9,6","23,7","20,4","17,2","1,7"
255,58,99,2016-09-12,00,24,Varias,13:20,20:50,1387,A CORUA,"38,0","1006,0","1001,6",A CORUA,"12,8","7,0","26,4","21,8","17,2","4,4"
256,58,29,2016-09-13,24,04,11:10,14:30,23:59,1387,A CORUA,"16,6","1009,8","999,9",A CORUA,"12,8","3,9","20,4","17,0","13,5","3,9"
257,58,24,2016-09-14,00,24,16:40,15:00,01:20,1387,A CORUA,"8,6","1009,8","1006,8",A CORUA,"12,8","0,0","17,6","15,2","12,8","5,0"
258,58,29,2016-09-15,24,03,03:10,15:50,02:40,1387,A CORUA,"1,0","1014,0","1005,6",A CORUA,"12,2","0,2","18,3","16,9","15,5","4,2"
259,58,35,2016-09-16,22,00,18:10,12:00,Varias,1387,A CORUA,"0,2","1020,6","1014,0",A CORUA,"7,8","8,6","20,5","18,1","15,7","3,3"
260,58,03,2016-09-17,00,19,17:40,13:20,06:20,1387,A CORUA,"0,0","1020,2","1017,2",A CORUA,"11,4","10,2","19,6","16,8","14,1","3,6"
261,58,36,2016-09-18,00,Varias,Varias,12:30,04:40,1387,A CORUA,"0,0","1017,6","1015,7",A CORUA,"10,3","11,6","20,4","17,1","13,8","3,9"
262,58,36,2016-09-19,00,17,14:30,12:30,05:30,1387,A CORUA,"0,0","1016,2","1012,5",A CORUA,"10,3","8,9","20,0","16,8","13,5","3,1"
263,58,04,2016-09-20,00,16,12:50,13:20,23:50,1387,A CORUA,"0,0","1012,9","1009,9",A CORUA,"11,7","5,5","18,9","17,0","15,2","5,8"
264,58,33,2016-09-21,Varias,05,13:50,12:40,06:10,1387,A CORUA,"0,0","1012,7","1008,9",A CORUA,"7,2","6,3","20,0","16,2","12,5","2,2"
265,58,32,2016-09-22,23,Varias,14:00,13:00,05:50,1387,A CORUA,"0,0","1016,2","1011,8",A CORUA,"5,8","7,2","20,7","18,0","15,2","1,9"
266,58,29,2016-09-23,10,24,13:30,12:40,06:30,1387,A CORUA,"0,0","1017,0","1013,8",A CORUA,"6,7","11,1","22,9","18,6","14,3","1,9"
267,58,21,2016-09-24,00,18,14:50,13:40,05:20,1387,A CORUA,"13,0","1013,8","1007,4",A CORUA,"14,7","4,1","21,8","18,4","15,0","3,6"
268,58,24,2016-09-25,10,00,00:50,11:20,06:30,1387,A CORUA,"0,0","1017,6","1012,7",A CORUA,"8,6","8,4","20,4","17,7","15,0","2,2"
269,58,22,2016-09-26,Varias,05,19:00,15:00,06:30,1387,A CORUA,"0,6","1018,5","1014,6",A CORUA,"7,2","4,3","22,2","18,0","13,8","1,9"
270,58,24,2016-09-27,21,00,00:40,11:50,23:50,1387,A CORUA,"0,4","1022,4","1018,5",A CORUA,"6,9","2,1","21,4","19,0","16,7","2,2"
271,58,01,2016-09-28,00,24,15:30,13:30,05:40,1387,A CORUA,"0,0","1021,7","1016,8",A CORUA,"6,7","11,3","22,4","18,3","14,2","1,9"
272,58,34,2016-09-29,00,24,15:10,12:20,06:50,1387,A CORUA,"0,0","1016,8","1011,5",A CORUA,"6,4","6,2","20,9","18,3","15,7","1,9"
273,58,36,2016-09-30,00,16,11:00,08:20,Varias,1387,A CORUA,"0,6","1011,5","1008,7",A CORUA,"6,9","2,7","18,1","16,7","15,3","0,8"
274,58,28,2016-10-01,Varias,04,13:10,11:40,06:50,1387,A CORUA,"0,0","1010,3","1007,9",A CORUA,"9,2","8,7","19,7","16,8","13,8","3,9"
275,58,35,2016-10-02,23,04,14:00,11:30,06:50,1387,A CORUA,"0,0","1012,5","1009,1",A CORUA,"5,3","11,0","19,9","15,8","11,7","1,7"
276,58,27,2016-10-03,00,15,14:20,12:20,05:50,1387,A CORUA,"0,0","1012,3","1010,4",A CORUA,"5,3","10,5","21,4","16,2","11,1","1,9"
277,58,36,2016-10-04,19,00,16:10,12:10,02:10,1387,A CORUA,"0,8","1018,0","1012,2",A CORUA,"8,1","3,5","19,4","16,2","13,1","1,9"
278,58,35,2016-10-05,00,Varias,14:40,13:10,02:30,1387,A CORUA,"0,0","1016,2","1008,8",A CORUA,"7,8","0,3","17,9","15,1","12,3","2,2"
279,58,35,2016-10-06,01,16,14:40,13:00,06:50,1387,A CORUA,"0,0","1008,9","1004,4",A CORUA,"6,7","9,2","20,3","16,4","12,6","1,1"
280,58,24,2016-10-07,24,Varias,14:10,14:10,05:50,1387,A CORUA,"0,0","1012,5","1005,1",A CORUA,"5,3","6,8","19,3","16,3","13,3","1,9"
281,58,04,2016-10-08,Varias,03,17:20,14:20,04:40,1387,A CORUA,"0,0","1014,8","1012,0",A CORUA,"10,0","9,7","19,1","16,0","13,0","2,8"
282,58,06,2016-10-09,01,17,13:20,14:20,23:59,1387,A CORUA,"0,0","1014,8","1012,0",A CORUA,"10,6","9,2","20,8","17,4","14,0","5,0"
283,58,28,2016-10-10,00,24,16:30,13:50,06:10,1387,A CORUA,"0,0","1013,1","1008,5",A CORUA,"5,8","10,4","21,1","16,6","12,2","1,4"
284,58,12,2016-10-11,00,24,16:20,10:40,01:10,1387,A CORUA,"8,4","1008,5","996,9",A CORUA,"9,4","0,1","16,9","14,6","12,2","2,8"
285,58,35,2016-10-12,00,16,19:10,12:10,07:40,1387,A CORUA,"6,8","996,9","994,6",A CORUA,"7,5","6,3","19,3","16,9","14,5","1,9"
286,58,36,2016-10-13,22,04,11:40,10:10,23:40,1387,A CORUA,"0,2","1001,4","994,3",A CORUA,"12,8","0,1","15,9","14,7","13,5","3,6"
287,58,23,2016-10-14,Varias,15,15:40,13:50,04:40,1387,A CORUA,"2,4","1001,2","998,8",A CORUA,"11,1","5,5","19,5","15,8","12,1","4,7"
288,58,18,2016-10-15,24,03,14:40,14:30,01:00,1387,A CORUA,"0,8","1004,4","999,9",A CORUA,"10,6","3,4","19,4","16,3","13,2","3,9"
289,58,22,2016-10-16,Varias,03,06:00,12:20,06:40,1387,A CORUA,"2,2","1012,1","1004,2",A CORUA,"9,7","6,9","20,4","17,6","14,8","3,6"
290,58,05,2016-10-17,Varias,00,20:20,10:30,23:59,1387,A CORUA,"0,0","1018,9","1012,1",A CORUA,"5,8","2,7","17,7","16,0","14,4","1,9"
291,58,04,2016-10-18,09,16,17:20,12:10,06:30,1387,A CORUA,"0,0","1019,6","1017,1",A CORUA,"10,0","8,8","20,2","16,8","13,4","2,5"
292,58,06,2016-10-19,00,Varias,14:40,12:50,07:30,1387,A CORUA,"0,0","1017,3","1011,7",A CORUA,"11,1","6,7","20,4","17,0","13,7","2,2"
293,58,06,2016-10-20,00,Varias,15:00,13:40,23:40,1387,A CORUA,"0,0","1011,7","1007,4",A CORUA,"11,4","9,1","19,3","16,0","12,6","3,9"
294,58,08,2016-10-21,00,24,11:00,12:50,06:20,1387,A CORUA,"0,0","1007,4","1000,9",A CORUA,"6,1","9,2","21,2","16,2","11,2","1,7"
295,58,26,2016-10-22,00,23,23:00,13:50,23:40,1387,A CORUA,"18,6","1000,9","987,0",A CORUA,"17,2","1,1","19,3","16,4","13,5","1,9"
296,58,14,2016-10-23,24,02,14:30,13:20,07:40,1387,A CORUA,"5,2","996,6","986,8",A CORUA,"14,4","4,2","18,7","15,6","12,4","3,6"
297,58,18,2016-10-24,24,02,08:50,14:10,04:00,1387,A CORUA,"0,0","1006,0","996,5",A CORUA,"8,9","7,1","21,3","16,6","11,9","2,8"
298,58,14,2016-10-25,Varias,03,08:10,13:00,04:50,1387,A CORUA,"0,0","1013,6","1005,2",A CORUA,"5,8","7,4","23,4","18,1","12,8","1,1"
299,58,15,2016-10-26,22,00,05:40,12:20,04:40,1387,A CORUA,"0,0","1019,1","1013,6",A CORUA,"4,4","8,1","22,5","18,4","14,2","1,7"
300,58,14,2016-10-27,10,15,22:10,12:10,06:20,1387,A CORUA,"0,0","1018,9","1017,2",A CORUA,"6,1","9,6","22,4","18,2","14,0","1,9"
301,58,17,2016-10-28,10,04,06:30,11:50,04:00,1387,A CORUA,"0,0","1020,1","1017,7",A CORUA,"4,2","9,2","24,5","19,4","14,2","1,7"
302,58,28,2016-10-29,00,24,16:40,13:30,23:00,1387,A CORUA,"0,0","1019,2","1015,7",A CORUA,"5,0","8,0","20,8","17,2","13,7","1,1"
303,58,30,2016-10-30,00,24,14:50,12:00,23:10,1387,A CORUA,"0,0","1015,7","1011,4",A CORUA,"5,3","9,3","22,5","17,6","12,8","1,4"
304,58,15,2016-10-31,21,Varias,08:00,13:00,07:00,1387,A CORUA,"0,0","1011,5","1010,1",A CORUA,"4,7","8,9","22,2","17,4","12,7","1,7"
305,58,16,2016-11-01,21,04,01:00,15:20,03:20,1387,A CORUA,"0,0","1013,5","1010,1",A CORUA,"5,3","1,7","21,7","18,0","14,3","1,9"
306,58,15,2016-11-02,00,24,06:50,12:20,03:10,1387,A CORUA,"0,0","1013,2","1010,6",A CORUA,"5,6","6,0","23,1","18,3","13,5","2,2"
307,58,13,2016-11-03,00,16,18:30,14:30,23:59,1387,A CORUA,"0,4","1010,6","1007,4",A CORUA,"6,1","3,1","20,8","17,6","14,3","1,4"
308,58,34,2016-11-04,00,21,21:30,12:50,22:20,1387,A CORUA,"7,6","1008,3","1003,7",A CORUA,"12,5","0,4","17,6","15,4","13,1","1,4"
309,58,34,2016-11-05,24,04,08:50,13:40,23:40,1387,A CORUA,"6,8","1007,9","1003,6",A CORUA,"12,2","6,4","14,9","12,4","9,9","3,6"
310,58,34,2016-11-06,21,00,16:50,12:50,23:00,1387,A CORUA,"7,0","1010,1","1007,8",A CORUA,"14,2","3,1","14,1","11,0","8,0","3,6"
311,58,33,2016-11-07,Varias,04,05:10,14:20,03:10,1387,A CORUA,"7,8","1015,1","1008,7",A CORUA,"10,3","7,0","13,6","10,0","6,4","1,4"
312,58,27,2016-11-08,10,21,23:00,22:50,00:00,1387,A CORUA,"17,0","1015,9","1007,7",A CORUA,"17,8","1,6","15,4","12,3","9,2","3,3"
313,58,28,2016-11-09,23,00,17:50,11:20,18:10,1387,A CORUA,"2,1","1018,2","1010,3",A CORUA,"13,9","2,5","15,2","13,2","11,3","4,2"
314,58,24,2016-11-10,Varias,05,00:30,14:10,01:20,1387,A CORUA,"0,2","1019,3","1017,1",A CORUA,"9,4","3,8","16,3","13,8","11,4","3,3"
315,58,19,2016-11-11,00,23,19:10,12:30,Varias,1387,A CORUA,"0,8","1019,2","1016,0",A CORUA,"6,9","2,6","16,6","14,2","11,7","2,8"
316,58,22,2016-11-12,24,10,08:00,Varias,23:10,1387,A CORUA,"8,0","1018,6","1013,9",A CORUA,"8,1","0,0","16,1","15,0","13,8","2,5"
317,58,06,2016-11-13,22,Varias,16:40,14:00,07:40,1387,A CORUA,"0,0","1023,2","1018,6",A CORUA,"9,4","2,1","15,8","14,1","12,4","3,3"
318,58,06,2016-11-14,Varias,Varias,13:40,13:40,07:00,1387,A CORUA,"0,0","1024,2","1022,1",A CORUA,"12,2","8,6","16,6","14,0","11,3","5,0"
319,58,07,2016-11-15,09,16,03:00,13:50,07:50,1387,A CORUA,"0,0","1024,1","1021,0",A CORUA,"10,3","9,1","18,0","14,4","10,7","2,5"
320,58,34,2016-11-16,00,24,17:50,12:10,05:50,1387,A CORUA,"0,0","1021,2","1017,7",A CORUA,"8,3","8,6","17,3","13,0","8,7","3,6"
321,58,24,2016-11-17,00,24,20:30,15:50,06:00,1387,A CORUA,"3,6","1017,7","1008,7",A CORUA,"9,4","0,4","16,2","13,5","10,8","2,2"
322,58,29,2016-11-18,22,02,20:00,13:20,22:30,1387,A CORUA,"0,8","1010,6","1007,8",A CORUA,"13,9","1,8","15,1","13,0","10,9","4,2"
323,58,17,2016-11-19,00,24,16:40,23:30,07:50,1387,A CORUA,"22,6","1010,5","995,6",A CORUA,"19,2","0,9","15,2","12,8","10,5","5,8"
324,58,26,2016-11-20,00,24,22:40,13:00,23:30,1387,A CORUA,"10,6","995,6","982,8",A CORUA,"17,8","2,7","17,0","13,7","10,4","4,4"
